"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24829","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Wed Apr 29 01:44:58 UTC 2026","failed","Wed Apr 29 01:45:23 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","2918","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Wed Apr 29 01:44:01 UTC 2026","failed","Wed Apr 29 01:44:03 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","26091","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Wed Apr 29 01:41:43 UTC 2026","failed","Wed Apr 29 01:42:09 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","5127","testLoginSuccess","eCommerce CMS","Wed Apr 29 01:41:51 UTC 2026","passed","Wed Apr 29 01:41:56 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","7509","testLogout","eCommerce CMS","Wed Apr 29 01:41:43 UTC 2026","passed","Wed Apr 29 01:41:51 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","25609","testAddNewCategory","eCommerce CMS","Wed Apr 29 01:43:09 UTC 2026","failed","Wed Apr 29 01:43:35 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","25085","Add product and Check product details","eCommerce CMS","Wed Apr 29 01:43:35 UTC 2026","failed","Wed Apr 29 01:44:00 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","25336","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Wed Apr 29 01:44:06 UTC 2026","failed","Wed Apr 29 01:44:32 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","26291","testAddBrandNullName","eCommerce CMS","Wed Apr 29 01:41:43 UTC 2026","failed","Wed Apr 29 01:42:10 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","25133","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","Wed Apr 29 01:44:32 UTC 2026","failed","Wed Apr 29 01:44:57 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","4266","testLoginWithEmailInvalid","eCommerce CMS","Wed Apr 29 01:41:56 UTC 2026","passed","Wed Apr 29 01:42:01 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","28931","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Wed Apr 29 01:40:53 UTC 2026","failed","Wed Apr 29 01:41:22 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25030","testNavigateCategoryPage","eCommerce CMS","Wed Apr 29 01:42:17 UTC 2026","failed","Wed Apr 29 01:42:42 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","25371","testNavigateBrandPage","eCommerce CMS","Wed Apr 29 01:41:51 UTC 2026","failed","Wed Apr 29 01:42:17 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","24705","testDataTable","eCommerce CMS","Wed Apr 29 01:44:33 UTC 2026","failed","Wed Apr 29 01:44:58 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","2961","testIncorrectFormatEmail","eCommerce CMS","Wed Apr 29 01:41:47 UTC 2026","passed","Wed Apr 29 01:41:50 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","25061","searchDataTable","eCommerce CMS","Wed Apr 29 01:43:09 UTC 2026","failed","Wed Apr 29 01:43:34 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","25450","testDeleteCategory","eCommerce CMS","Wed Apr 29 01:44:07 UTC 2026","failed","Wed Apr 29 01:44:32 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","2882","testPasswordNull","eCommerce CMS","Wed Apr 29 01:42:06 UTC 2026","passed","Wed Apr 29 01:42:09 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","25049","testNavigateProductPage","eCommerce CMS","Wed Apr 29 01:42:43 UTC 2026","failed","Wed Apr 29 01:43:08 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","3411","testEmailNull","eCommerce CMS","Wed Apr 29 01:41:43 UTC 2026","passed","Wed Apr 29 01:41:47 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","25175","testDeleteBrand","eCommerce CMS","Wed Apr 29 01:42:36 UTC 2026","failed","Wed Apr 29 01:43:01 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","4181","testLoginWithPasswordInvalid","eCommerce CMS","Wed Apr 29 01:42:01 UTC 2026","passed","Wed Apr 29 01:42:05 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25378","testEditProduct","eCommerce CMS","Wed Apr 29 01:45:24 UTC 2026","failed","Wed Apr 29 01:45:49 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","25064","update Ordering Number","eCommerce CMS","Wed Apr 29 01:43:35 UTC 2026","failed","Wed Apr 29 01:44:00 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","2931","Add category failed, Required field: Name is NULL","eCommerce CMS","Wed Apr 29 01:44:01 UTC 2026","failed","Wed Apr 29 01:44:04 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24808","testAddNewBrand","eCommerce CMS","Wed Apr 29 01:42:10 UTC 2026","failed","Wed Apr 29 01:42:35 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
