"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","initPagesAndLogin","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","9060","testLogout","eCommerce CMS","2026-08-16","passed","2026-08-16","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","25212","testNavigateProductPage","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","25747","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","25284","testNavigateCategoryPage","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","0","testAddNewBrand","eCommerce CMS","2026-08-16","skipped","2026-08-16","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","25943","testAddNewCategory","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","25468","testDeleteCategory","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","3985","testLoginWithPasswordInvalid","eCommerce CMS","2026-08-16","passed","2026-08-16","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","4362","testLoginWithEmailInvalid","eCommerce CMS","2026-08-16","passed","2026-08-16","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25542","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-08-16","failed","2026-08-16","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","6135","testLoginSuccess","eCommerce CMS","2026-08-16","passed","2026-08-16","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","0","testEditBrand","eCommerce CMS","2026-08-16","skipped","2026-08-16","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
