"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24852","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Sun May 03 01:42:37 UTC 2026","failed","Sun May 03 01:43:02 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25037","testNavigateCategoryPage","eCommerce CMS","Sun May 03 01:40:29 UTC 2026","failed","Sun May 03 01:40:54 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","24724","Add category failed, Required field: Name is NULL","eCommerce CMS","Sun May 03 01:41:51 UTC 2026","failed","Sun May 03 01:42:16 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24932","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Sun May 03 01:43:29 UTC 2026","failed","Sun May 03 01:43:54 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24826","Add product and Check product details","eCommerce CMS","Sun May 03 01:41:46 UTC 2026","failed","Sun May 03 01:42:11 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","29435","testAddBrandNullName","eCommerce CMS","Sun May 03 01:39:51 UTC 2026","failed","Sun May 03 01:40:20 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","25702","testNavigateBrandPage","eCommerce CMS","Sun May 03 01:40:02 UTC 2026","failed","Sun May 03 01:40:28 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","24907","update Ordering Number","eCommerce CMS","Sun May 03 01:41:26 UTC 2026","failed","Sun May 03 01:41:51 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","2832","testIncorrectFormatEmail","eCommerce CMS","Sun May 03 01:39:55 UTC 2026","passed","Sun May 03 01:39:58 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","10800","testLogout","eCommerce CMS","Sun May 03 01:39:51 UTC 2026","passed","Sun May 03 01:40:02 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24780","testEditProduct","eCommerce CMS","Sun May 03 01:43:54 UTC 2026","failed","Sun May 03 01:44:19 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","4876","testAddNewCategory","eCommerce CMS","Sun May 03 01:41:20 UTC 2026","failed","Sun May 03 01:41:25 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","4852","testLoginWithEmailInvalid","eCommerce CMS","Sun May 03 01:40:04 UTC 2026","passed","Sun May 03 01:40:09 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","24833","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Sun May 03 01:42:11 UTC 2026","failed","Sun May 03 01:42:36 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","24877","testDataTable","eCommerce CMS","Sun May 03 01:42:42 UTC 2026","failed","Sun May 03 01:43:07 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","3472","testEmailNull","eCommerce CMS","Sun May 03 01:39:51 UTC 2026","passed","Sun May 03 01:39:54 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","25818","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","Sun May 03 01:43:02 UTC 2026","failed","Sun May 03 01:43:28 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","2816","testPasswordNull","eCommerce CMS","Sun May 03 01:40:14 UTC 2026","passed","Sun May 03 01:40:17 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","24991","searchDataTable","eCommerce CMS","Sun May 03 01:41:20 UTC 2026","failed","Sun May 03 01:41:45 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24964","testNavigateProductPage","eCommerce CMS","Sun May 03 01:40:54 UTC 2026","failed","Sun May 03 01:41:19 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","5228","testLoginSuccess","eCommerce CMS","Sun May 03 01:39:58 UTC 2026","passed","Sun May 03 01:40:03 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","26325","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Sun May 03 01:39:07 UTC 2026","failed","Sun May 03 01:39:34 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25073","testDeleteBrand","eCommerce CMS","Sun May 03 01:40:47 UTC 2026","failed","Sun May 03 01:41:12 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24989","testDeleteCategory","eCommerce CMS","Sun May 03 01:42:17 UTC 2026","failed","Sun May 03 01:42:42 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","29279","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Sun May 03 01:39:51 UTC 2026","failed","Sun May 03 01:40:20 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","4365","testLoginWithPasswordInvalid","eCommerce CMS","Sun May 03 01:40:09 UTC 2026","passed","Sun May 03 01:40:14 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25176","testAddNewBrand","eCommerce CMS","Sun May 03 01:40:21 UTC 2026","failed","Sun May 03 01:40:46 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
