"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5144","testLoginSuccess","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","24453","testEditProduct","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","26319","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","26483","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","3690","testLoginWithEmailInvalid","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","24745","testDeleteCategory","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","0","initPagesAndLogin","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","24785","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24592","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","0","testEditBrand","eCommerce CMS","2026-08-21","skipped","2026-08-21","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","0","testDeleteBrand","eCommerce CMS","2026-08-21","skipped","2026-08-21","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","25131","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24749","testDataTable","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","25046","searchDataTable","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","2501","testLoginWithEmptyEmail","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","24853","Add product and Check product details","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","25482","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","2378","testLoginWithEmptyPassword","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","3245","testIncorrectFormatEmail","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24665","update Ordering Number","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","7698","testLogout","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24772","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25014","testAddNewCategory","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","24977","testNavigateCategoryPage","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","3535","testLoginWithPasswordInvalid","eCommerce CMS","2026-08-21","passed","2026-08-21","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","0","testAddNewBrand","eCommerce CMS","2026-08-21","skipped","2026-08-21","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24953","testNavigateBrandPage","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","24866","testNavigateProductPage","eCommerce CMS","2026-08-21","failed","2026-08-21","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
