"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24159","testAddNewCategory","eCommerce CMS","Mon May 18 01:48:06 UTC 2026","failed","Mon May 18 01:48:30 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","24235","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Mon May 18 01:50:11 UTC 2026","failed","Mon May 18 01:50:35 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","3442","testLoginWithPasswordInvalid","eCommerce CMS","Mon May 18 01:46:59 UTC 2026","passed","Mon May 18 01:47:02 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24057","testNavigateProductPage","eCommerce CMS","Mon May 18 01:47:41 UTC 2026","failed","Mon May 18 01:48:05 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","24450","testDeleteCategory","eCommerce CMS","Mon May 18 01:49:00 UTC 2026","failed","Mon May 18 01:49:24 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","2627","testIncorrectFormatEmail","eCommerce CMS","Mon May 18 01:46:48 UTC 2026","passed","Mon May 18 01:46:50 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24301","Add product and Check product details","eCommerce CMS","Mon May 18 01:48:31 UTC 2026","failed","Mon May 18 01:48:55 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","24464","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","Mon May 18 01:49:46 UTC 2026","failed","Mon May 18 01:50:10 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","3907","testDeleteBrand","eCommerce CMS","Mon May 18 01:47:35 UTC 2026","failed","Mon May 18 01:47:39 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24075","testNavigateBrandPage","eCommerce CMS","Mon May 18 01:46:51 UTC 2026","failed","Mon May 18 01:47:15 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","24673","searchDataTable","eCommerce CMS","Mon May 18 01:48:06 UTC 2026","failed","Mon May 18 01:48:30 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24493","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Mon May 18 01:48:56 UTC 2026","failed","Mon May 18 01:49:20 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25996","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Mon May 18 01:46:44 UTC 2026","failed","Mon May 18 01:47:10 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","3334","testLoginWithEmailInvalid","eCommerce CMS","Mon May 18 01:46:55 UTC 2026","passed","Mon May 18 01:46:58 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25610","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Mon May 18 01:46:01 UTC 2026","failed","Mon May 18 01:46:27 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","24079","testAddNewBrand","eCommerce CMS","Mon May 18 01:47:11 UTC 2026","failed","Mon May 18 01:47:35 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","2222","Add category failed, Required field: Name is NULL","eCommerce CMS","Mon May 18 01:48:55 UTC 2026","failed","Mon May 18 01:48:57 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24477","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Mon May 18 01:49:21 UTC 2026","failed","Mon May 18 01:49:45 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24066","testNavigateCategoryPage","eCommerce CMS","Mon May 18 01:47:16 UTC 2026","failed","Mon May 18 01:47:40 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","6953","testLogout","eCommerce CMS","Mon May 18 01:46:44 UTC 2026","passed","Mon May 18 01:46:51 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","3838","testLoginSuccess","eCommerce CMS","Mon May 18 01:46:51 UTC 2026","passed","Mon May 18 01:46:54 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","3141","testEmailNull","eCommerce CMS","Mon May 18 01:46:44 UTC 2026","passed","Mon May 18 01:46:47 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","2226","testEditProduct","eCommerce CMS","Mon May 18 01:50:36 UTC 2026","failed","Mon May 18 01:50:38 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","25984","testAddBrandNullName","eCommerce CMS","Mon May 18 01:46:44 UTC 2026","failed","Mon May 18 01:47:10 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","2308","testDataTable","eCommerce CMS","Mon May 18 01:49:25 UTC 2026","failed","Mon May 18 01:49:27 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","24138","update Ordering Number","eCommerce CMS","Mon May 18 01:48:30 UTC 2026","failed","Mon May 18 01:48:55 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","2382","testPasswordNull","eCommerce CMS","Mon May 18 01:47:03 UTC 2026","passed","Mon May 18 01:47:05 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
