"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24616","testDeleteBrand","eCommerce CMS","Mon May 04 01:41:55 UTC 2026","failed","Mon May 04 01:42:20 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24350","testDataTable","eCommerce CMS","Mon May 04 01:43:49 UTC 2026","failed","Mon May 04 01:44:13 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","3727","testLoginWithPasswordInvalid","eCommerce CMS","Mon May 04 01:41:20 UTC 2026","passed","Mon May 04 01:41:24 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24644","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Mon May 04 01:42:58 UTC 2026","failed","Mon May 04 01:43:23 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25040","testNavigateBrandPage","eCommerce CMS","Mon May 04 01:41:11 UTC 2026","failed","Mon May 04 01:41:36 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","6719","testLogout","eCommerce CMS","Mon May 04 01:41:03 UTC 2026","passed","Mon May 04 01:41:10 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","4398","testEditProduct","eCommerce CMS","Mon May 04 01:43:59 UTC 2026","failed","Mon May 04 01:44:03 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","4828","testLoginSuccess","eCommerce CMS","Mon May 04 01:41:10 UTC 2026","passed","Mon May 04 01:41:15 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","2740","Add product and Check product details","eCommerce CMS","Mon May 04 01:42:53 UTC 2026","failed","Mon May 04 01:42:56 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","2564","testPasswordNull","eCommerce CMS","Mon May 04 01:41:24 UTC 2026","passed","Mon May 04 01:41:27 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","24641","testAddNewCategory","eCommerce CMS","Mon May 04 01:42:27 UTC 2026","failed","Mon May 04 01:42:52 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","24989","testNavigateProductPage","eCommerce CMS","Mon May 04 01:42:02 UTC 2026","failed","Mon May 04 01:42:27 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","24518","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","Mon May 04 01:43:29 UTC 2026","failed","Mon May 04 01:43:53 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","24619","searchDataTable","eCommerce CMS","Mon May 04 01:42:27 UTC 2026","failed","Mon May 04 01:42:52 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24530","testAddNewBrand","eCommerce CMS","Mon May 04 01:41:30 UTC 2026","failed","Mon May 04 01:41:55 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24571","testNavigateCategoryPage","eCommerce CMS","Mon May 04 01:41:36 UTC 2026","failed","Mon May 04 01:42:01 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","3867","testLoginWithEmailInvalid","eCommerce CMS","Mon May 04 01:41:16 UTC 2026","passed","Mon May 04 01:41:20 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","4318","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Mon May 04 01:43:54 UTC 2026","failed","Mon May 04 01:43:58 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24670","update Ordering Number","eCommerce CMS","Mon May 04 01:42:53 UTC 2026","failed","Mon May 04 01:43:18 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","28350","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Mon May 04 01:40:17 UTC 2026","failed","Mon May 04 01:40:46 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","3234","testEmailNull","eCommerce CMS","Mon May 04 01:41:03 UTC 2026","passed","Mon May 04 01:41:06 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","2589","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Mon May 04 01:43:24 UTC 2026","failed","Mon May 04 01:43:26 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","2465","Add category failed, Required field: Name is NULL","eCommerce CMS","Mon May 04 01:43:18 UTC 2026","failed","Mon May 04 01:43:21 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","2786","testIncorrectFormatEmail","eCommerce CMS","Mon May 04 01:41:07 UTC 2026","passed","Mon May 04 01:41:10 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","26311","testAddBrandNullName","eCommerce CMS","Mon May 04 01:41:03 UTC 2026","failed","Mon May 04 01:41:30 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","25988","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Mon May 04 01:41:03 UTC 2026","failed","Mon May 04 01:41:29 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25147","testDeleteCategory","eCommerce CMS","Mon May 04 01:43:23 UTC 2026","failed","Mon May 04 01:43:48 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
