"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25017","testNavigateProductPage","eCommerce CMS","Sat Apr 11 01:39:56 UTC 2026","failed","Sat Apr 11 01:40:21 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","25853","testAddNewBrand","eCommerce CMS","Sat Apr 11 01:39:23 UTC 2026","failed","Sat Apr 11 01:39:49 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24892","Add category failed, Required field: Name is NULL","eCommerce CMS","Sat Apr 11 01:40:54 UTC 2026","failed","Sat Apr 11 01:41:19 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","26207","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Sat Apr 11 01:38:20 UTC 2026","failed","Sat Apr 11 01:38:47 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25053","testNavigateCategoryPage","eCommerce CMS","Sat Apr 11 01:39:30 UTC 2026","failed","Sat Apr 11 01:39:55 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","3050","testIncorrectFormatEmail","eCommerce CMS","Sat Apr 11 01:39:00 UTC 2026","passed","Sat Apr 11 01:39:03 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","4199","testLoginWithEmailInvalid","eCommerce CMS","Sat Apr 11 01:39:09 UTC 2026","passed","Sat Apr 11 01:39:13 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25409","Add product and Check product details","eCommerce CMS","Sat Apr 11 01:40:27 UTC 2026","failed","Sat Apr 11 01:40:53 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","4690","searchDataTable","eCommerce CMS","Sat Apr 11 01:40:22 UTC 2026","failed","Sat Apr 11 01:40:26 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24880","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Sat Apr 11 01:40:59 UTC 2026","failed","Sat Apr 11 01:41:24 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
