"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25366","testAddNewCategory","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","0","testEditBrand","eCommerce CMS","2026-07-28","skipped","2026-07-28","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","24977","testDataTable","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","25087","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","2912","testLoginWithEmptyPassword","eCommerce CMS","2026-07-28","passed","2026-07-28","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","4183","testLoginWithPasswordInvalid","eCommerce CMS","2026-07-28","passed","2026-07-28","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25239","searchDataTable","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","25120","Add product and Check product details","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","25296","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","5488","testLoginSuccess","eCommerce CMS","2026-07-28","passed","2026-07-28","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25264","testDeleteCategory","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25265","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25519","testNavigateProductPage","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","25010","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","27342","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","0","testDeleteBrand","eCommerce CMS","2026-07-28","skipped","2026-07-28","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","1","initPagesAndLogin","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","27035","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","2779","testLoginWithEmptyEmail","eCommerce CMS","2026-07-28","passed","2026-07-28","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","25030","testEditProduct","eCommerce CMS","2026-07-28","failed","2026-07-28","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
