"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4651","testEmailNull","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","25389","testNavigateBrandPage","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","3429","testIncorrectFormatEmail","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24944","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24981","testDataTable","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","25044","searchDataTable","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","2772","testDeleteCategory","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","4777","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","2980","testPasswordNull","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","4375","testLoginWithPasswordInvalid","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25150","testAddNewBrand","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","25138","testDeleteBrand","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24898","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25062","testNavigateProductPage","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","4998","testLoginSuccess","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","4382","testLoginWithEmailInvalid","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25015","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","25204","testNavigateCategoryPage","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","28167","testAddBrandNullName","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","2871","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","28210","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25105","testAddNewCategory","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","2871","testEditProduct","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","5038","update Ordering Number","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","9349","testLogout","eCommerce CMS","2026-06-05","passed","2026-06-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","25115","Add product and Check product details","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","27620","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-05","failed","2026-06-05","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
