"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32007","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Tue May 05 01:39:20 UTC 2026","failed","Tue May 05 01:39:52 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","24464","testDeleteBrand","eCommerce CMS","Tue May 05 01:40:42 UTC 2026","failed","Tue May 05 01:41:06 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","4116","testDataTable","eCommerce CMS","Tue May 05 01:43:13 UTC 2026","failed","Tue May 05 01:43:17 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","2755","testIncorrectFormatEmail","eCommerce CMS","Tue May 05 01:40:13 UTC 2026","passed","Tue May 05 01:40:16 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24498","update Ordering Number","eCommerce CMS","Tue May 05 01:41:58 UTC 2026","failed","Tue May 05 01:42:23 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","24901","Add product and Check product details","eCommerce CMS","Tue May 05 01:41:58 UTC 2026","failed","Tue May 05 01:42:23 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","2384","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Tue May 05 01:42:59 UTC 2026","failed","Tue May 05 01:43:01 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","4394","testLoginSuccess","eCommerce CMS","Tue May 05 01:40:17 UTC 2026","passed","Tue May 05 01:40:21 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","24255","Add category failed, Required field: Name is NULL","eCommerce CMS","Tue May 05 01:42:23 UTC 2026","failed","Tue May 05 01:42:48 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24502","testAddNewCategory","eCommerce CMS","Tue May 05 01:41:33 UTC 2026","failed","Tue May 05 01:41:57 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
