"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24179","Add product and Check product details","eCommerce CMS","Wed Apr 15 01:41:30 UTC 2026","failed","Wed Apr 15 01:41:54 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","24741","testDataTable","eCommerce CMS","Wed Apr 15 01:41:45 UTC 2026","failed","Wed Apr 15 01:42:10 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","24656","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Wed Apr 15 01:42:20 UTC 2026","failed","Wed Apr 15 01:42:45 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24337","testAddNewBrand","eCommerce CMS","Wed Apr 15 01:40:08 UTC 2026","failed","Wed Apr 15 01:40:32 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24861","update Ordering Number","eCommerce CMS","Wed Apr 15 01:41:10 UTC 2026","failed","Wed Apr 15 01:41:35 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","3708","testLoginWithEmailInvalid","eCommerce CMS","Wed Apr 15 01:39:53 UTC 2026","passed","Wed Apr 15 01:39:57 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25978","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Wed Apr 15 01:39:41 UTC 2026","failed","Wed Apr 15 01:40:07 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","2454","testDeleteCategory","eCommerce CMS","Wed Apr 15 01:41:40 UTC 2026","failed","Wed Apr 15 01:41:43 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","3640","testLoginWithPasswordInvalid","eCommerce CMS","Wed Apr 15 01:39:57 UTC 2026","passed","Wed Apr 15 01:40:01 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","2408","testPasswordNull","eCommerce CMS","Wed Apr 15 01:40:01 UTC 2026","passed","Wed Apr 15 01:40:03 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
