"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25674","testNavigateProductPage","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","25558","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","0","testDeleteBrand","eCommerce CMS","2026-07-08","skipped","2026-07-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","26380","testDataTable","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","0","testEditBrand","eCommerce CMS","2026-07-08","skipped","2026-07-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","4503","testLoginWithPasswordInvalid","eCommerce CMS","2026-07-08","passed","2026-07-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25635","update Ordering Number","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","25696","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","25400","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","25722","searchDataTable","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","1","initPagesAndLogin","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","3064","testLoginWithEmptyPassword","eCommerce CMS","2026-07-08","passed","2026-07-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","27667","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","0","testAddNewBrand","eCommerce CMS","2026-07-08","skipped","2026-07-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","9200","testLogout","eCommerce CMS","2026-07-08","passed","2026-07-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","25694","testAddNewCategory","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","28477","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","26078","testDeleteCategory","eCommerce CMS","2026-07-08","failed","2026-07-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
