"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24657","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Mon Apr 13 01:42:46 UTC 2026","failed","Mon Apr 13 01:43:11 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24865","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Mon Apr 13 01:42:15 UTC 2026","failed","Mon Apr 13 01:42:40 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24789","testAddNewBrand","eCommerce CMS","Mon Apr 13 01:40:20 UTC 2026","failed","Mon Apr 13 01:40:45 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","25375","testNavigateBrandPage","eCommerce CMS","Mon Apr 13 01:40:01 UTC 2026","failed","Mon Apr 13 01:40:26 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","3978","testLoginWithPasswordInvalid","eCommerce CMS","Mon Apr 13 01:40:10 UTC 2026","passed","Mon Apr 13 01:40:14 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24572","testDataTable","eCommerce CMS","Mon Apr 13 01:43:01 UTC 2026","failed","Mon Apr 13 01:43:25 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","24931","testAddNewCategory","eCommerce CMS","Mon Apr 13 01:41:18 UTC 2026","failed","Mon Apr 13 01:41:43 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","2666","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","Mon Apr 13 01:42:41 UTC 2026","failed","Mon Apr 13 01:42:43 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","24766","Add product and Check product details","eCommerce CMS","Mon Apr 13 01:41:44 UTC 2026","failed","Mon Apr 13 01:42:09 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","24490","testEditProduct","eCommerce CMS","Mon Apr 13 01:43:11 UTC 2026","failed","Mon Apr 13 01:43:36 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","2665","testPasswordNull","eCommerce CMS","Mon Apr 13 01:40:15 UTC 2026","passed","Mon Apr 13 01:40:18 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","24895","update Ordering Number","eCommerce CMS","Mon Apr 13 01:41:44 UTC 2026","failed","Mon Apr 13 01:42:09 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","4043","testLoginWithEmailInvalid","eCommerce CMS","Mon Apr 13 01:40:06 UTC 2026","passed","Mon Apr 13 01:40:10 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","3309","testEmailNull","eCommerce CMS","Mon Apr 13 01:39:53 UTC 2026","passed","Mon Apr 13 01:39:56 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","24971","Add category failed, Required field: Name is NULL","eCommerce CMS","Mon Apr 13 01:42:10 UTC 2026","failed","Mon Apr 13 01:42:35 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","7134","testLogout","eCommerce CMS","Mon Apr 13 01:39:53 UTC 2026","passed","Mon Apr 13 01:40:00 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24848","testDeleteBrand","eCommerce CMS","Mon Apr 13 01:40:45 UTC 2026","failed","Mon Apr 13 01:41:10 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24757","testNavigateProductPage","eCommerce CMS","Mon Apr 13 01:40:53 UTC 2026","failed","Mon Apr 13 01:41:18 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","26068","testAddBrandNullName","eCommerce CMS","Mon Apr 13 01:39:53 UTC 2026","failed","Mon Apr 13 01:40:19 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","5018","testLoginSuccess","eCommerce CMS","Mon Apr 13 01:40:00 UTC 2026","passed","Mon Apr 13 01:40:05 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25050","testNavigateCategoryPage","eCommerce CMS","Mon Apr 13 01:40:27 UTC 2026","failed","Mon Apr 13 01:40:52 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","26597","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Mon Apr 13 01:39:53 UTC 2026","failed","Mon Apr 13 01:40:20 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","4596","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Mon Apr 13 01:42:10 UTC 2026","failed","Mon Apr 13 01:42:14 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25150","searchDataTable","eCommerce CMS","Mon Apr 13 01:41:18 UTC 2026","failed","Mon Apr 13 01:41:44 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24682","testDeleteCategory","eCommerce CMS","Mon Apr 13 01:42:35 UTC 2026","failed","Mon Apr 13 01:43:00 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","8478","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Mon Apr 13 01:39:28 UTC 2026","failed","Mon Apr 13 01:39:37 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","2873","testIncorrectFormatEmail","eCommerce CMS","Mon Apr 13 01:39:57 UTC 2026","passed","Mon Apr 13 01:40:00 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
