"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24297","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24905","testEditProduct","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","27280","testAddBrandNullName","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","24820","testNavigateCategoryPage","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","24869","testDeleteBrand","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","2683","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25056","testNavigateBrandPage","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","8220","testLogout","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24786","testNavigateProductPage","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","24608","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24714","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","24959","testAddNewCategory","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","6114","testLoginWithEmailInvalid","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","28134","testAddNewBrand","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24202","testDataTable","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","2691","update Ordering Number","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","24917","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","3029","testIncorrectFormatEmail","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","4479","testLoginSuccess","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","24621","testDeleteCategory","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","4039","testLoginWithPasswordInvalid","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","4542","searchDataTable","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","2426","Add product and Check product details","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","27312","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","4009","testEmailNull","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","2803","testPasswordNull","eCommerce CMS","2026-06-04","passed","2026-06-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","26520","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-04","failed","2026-06-04","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
