"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testAddNewBrand","eCommerce CMS","2026-06-26","skipped","2026-06-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24770","Add product and Check product details","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","25390","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","4330","testLoginWithPasswordInvalid","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25034","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24945","testAddNewCategory","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","24929","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","0","testDeleteBrand","eCommerce CMS","2026-06-26","skipped","2026-06-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","25236","update Ordering Number","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","25298","testNavigateProductPage","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","24835","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25155","searchDataTable","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","27986","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25033","testEditProduct","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","25392","testNavigateBrandPage","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","4341","testIncorrectFormatEmail","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","0","initPagesAndLogin","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","4499","testLoginWithEmailInvalid","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","28967","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","5627","testLoginSuccess","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25477","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25258","testDeleteCategory","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","3048","testLoginWithEmptyEmail","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","25210","testNavigateCategoryPage","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","25216","testDataTable","eCommerce CMS","2026-06-26","failed","2026-06-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","0","testEditBrand","eCommerce CMS","2026-06-26","skipped","2026-06-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","8756","testLogout","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","3120","testLoginWithEmptyPassword","eCommerce CMS","2026-06-26","passed","2026-06-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
