"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24404","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","25086","testAddNewCategory","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","24731","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","3598","testLoginWithPasswordInvalid","eCommerce CMS","2026-09-05","passed","2026-09-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25173","Add product and Check product details","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","3627","testLoginWithEmailInvalid","eCommerce CMS","2026-09-05","passed","2026-09-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","24395","testNavigateCategoryPage","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","3704","testIncorrectFormatEmail","eCommerce CMS","2026-09-05","passed","2026-09-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24704","testNavigateBrandPage","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","2372","testLoginWithEmptyEmail","eCommerce CMS","2026-09-05","passed","2026-09-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","24965","update Ordering Number","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","26015","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","0","testAddNewBrand","eCommerce CMS","2026-09-05","skipped","2026-09-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","5543","testLoginSuccess","eCommerce CMS","2026-09-05","passed","2026-09-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","8190","testLogout","eCommerce CMS","2026-09-05","passed","2026-09-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","0","initPagesAndLogin","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","25042","testDataTable","eCommerce CMS","2026-09-05","failed","2026-09-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
