"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24314","testAddNewCategory","eCommerce CMS","2026-08-20","failed","2026-08-20","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","4859","testLoginSuccess","eCommerce CMS","2026-08-20","passed","2026-08-20","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","0","initPagesAndLogin","eCommerce CMS","2026-08-20","failed","2026-08-20","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","24457","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-08-20","failed","2026-08-20","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24063","testDeleteCategory","eCommerce CMS","2026-08-20","failed","2026-08-20","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25109","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-08-20","failed","2026-08-20","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24720","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-08-20","failed","2026-08-20","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","7126","testLogout","eCommerce CMS","2026-08-20","passed","2026-08-20","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","2539","testLoginWithEmptyEmail","eCommerce CMS","2026-08-20","passed","2026-08-20","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","3519","testLoginWithPasswordInvalid","eCommerce CMS","2026-08-20","passed","2026-08-20","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
