"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3461","testLoginWithEmailInvalid","eCommerce CMS","2026-09-06","passed","2026-09-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","24706","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24234","testDataTable","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","24551","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","25094","testAddNewCategory","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","7470","testLogout","eCommerce CMS","2026-09-06","passed","2026-09-06","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","3344","testIncorrectFormatEmail","eCommerce CMS","2026-09-06","passed","2026-09-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24506","Add product and Check product details","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","5265","testLoginSuccess","eCommerce CMS","2026-09-06","passed","2026-09-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","0","testEditBrand","eCommerce CMS","2026-09-06","skipped","2026-09-06","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","0","testDeleteBrand","eCommerce CMS","2026-09-06","skipped","2026-09-06","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24654","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","32589","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","3384","testLoginWithPasswordInvalid","eCommerce CMS","2026-09-06","passed","2026-09-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24432","testEditProduct","eCommerce CMS","2026-09-06","failed","2026-09-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
