"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24786","searchDataTable","eCommerce CMS","2026-07-01","failed","2026-07-01","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","1","testLogout","eCommerce CMS","2026-07-01","skipped","2026-07-01","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24587","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-07-01","failed","2026-07-01","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24413","testEditProduct","eCommerce CMS","2026-07-01","failed","2026-07-01","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","0","initPagesAndLogin","eCommerce CMS","2026-07-01","broken","2026-07-01","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","0","testLoginWithEmptyEmail","eCommerce CMS","2026-07-01","skipped","2026-07-01","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","1","testLoginWithPasswordInvalid","eCommerce CMS","2026-07-01","skipped","2026-07-01","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24626","testDeleteCategory","eCommerce CMS","2026-07-01","failed","2026-07-01","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","6","createDriver","eCommerce CMS","2026-07-01","broken","2026-07-01","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","createDriver"
"","8","createDriver","eCommerce CMS","2026-07-01","broken","2026-07-01","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","createDriver"
"","24442","testDataTable","eCommerce CMS","2026-07-01","failed","2026-07-01","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","0","testDeleteBrand","eCommerce CMS","2026-07-01","skipped","2026-07-01","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","0","testNavigateProductPage","eCommerce CMS","2026-07-01","skipped","2026-07-01","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
