"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3734","testEmailNull","eCommerce CMS","Sun May 24 01:45:53 UTC 2026","passed","Sun May 24 01:45:57 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","24640","testDeleteBrand","eCommerce CMS","Sun May 24 01:46:26 UTC 2026","failed","Sun May 24 01:46:51 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24503","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Sun May 24 01:49:05 UTC 2026","failed","Sun May 24 01:49:29 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","7496","testLogout","eCommerce CMS","Sun May 24 01:45:53 UTC 2026","passed","Sun May 24 01:46:01 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","2855","testIncorrectFormatEmail","eCommerce CMS","Sun May 24 01:45:58 UTC 2026","passed","Sun May 24 01:46:00 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24672","testNavigateCategoryPage","eCommerce CMS","Sun May 24 01:46:27 UTC 2026","failed","Sun May 24 01:46:52 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","2649","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","Sun May 24 01:48:35 UTC 2026","failed","Sun May 24 01:48:37 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","4528","testAddNewBrand","eCommerce CMS","Sun May 24 01:46:21 UTC 2026","failed","Sun May 24 01:46:25 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","26889","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Sun May 24 01:45:53 UTC 2026","failed","Sun May 24 01:46:20 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25178","update Ordering Number","eCommerce CMS","Sun May 24 01:47:44 UTC 2026","failed","Sun May 24 01:48:09 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","24705","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Sun May 24 01:48:09 UTC 2026","failed","Sun May 24 01:48:34 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","26865","testAddBrandNullName","eCommerce CMS","Sun May 24 01:45:53 UTC 2026","failed","Sun May 24 01:46:20 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
