"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25180","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","5438","testLoginSuccess","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25127","testNavigateProductPage","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","25631","testNavigateBrandPage","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","25224","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25140","searchDataTable","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24926","testNavigateCategoryPage","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","27095","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","24872","testDataTable","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","3763","testEmailNull","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","24806","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","27569","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25090","testAddNewBrand","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","4776","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","27575","testAddBrandNullName","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","2841","testPasswordNull","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","4026","testLoginWithPasswordInvalid","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","4689","testDeleteCategory","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25051","Add product and Check product details","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","8306","testLogout","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24823","testEditProduct","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","24903","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25130","update Ordering Number","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","25043","testDeleteBrand","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","3313","testIncorrectFormatEmail","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","25189","testAddNewCategory","eCommerce CMS","2026-06-06","failed","2026-06-06","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","4211","testLoginWithEmailInvalid","eCommerce CMS","2026-06-06","passed","2026-06-06","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
