"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","createDriver","eCommerce CMS","2026-06-08","broken","2026-06-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","createDriver"
"","4839","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","0","createDriver","eCommerce CMS","2026-06-08","broken","2026-06-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","createDriver"
"","0","testLoginWithEmailInvalid","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","0","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25090","update Ordering Number","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","0","testDeleteBrand","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","0","testIncorrectFormatEmail","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","0","createDriver","eCommerce CMS","2026-06-08","broken","2026-06-08","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","createDriver"
"","3","testLogout","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","0","testPasswordNull","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","10","testAddBrandNullName","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","2801","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24707","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","1","testNavigateProductPage","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","0","testNavigateCategoryPage","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","1","testLoginWithPasswordInvalid","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","0","testAddNewBrand","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","29369","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25213","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","3","testEmailNull","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","25021","testEditProduct","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","1","testNavigateBrandPage","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","25092","testDataTable","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","25092","testDeleteCategory","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25195","searchDataTable","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","0","testLoginSuccess","eCommerce CMS","2026-06-08","skipped","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","1","createDriver","eCommerce CMS","2026-06-08","broken","2026-06-08","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","createDriver"
"","25712","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","25259","testAddNewCategory","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","25220","Add product and Check product details","eCommerce CMS","2026-06-08","failed","2026-06-08","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
