"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testEditBrand","eCommerce CMS","2026-08-26","skipped","2026-08-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","27920","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","25193","testNavigateProductPage","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","5703","testLoginSuccess","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","1","testDeleteBrand","eCommerce CMS","2026-08-26","skipped","2026-08-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","9044","testLogout","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","25872","testDeleteCategory","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25362","testNavigateCategoryPage","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","25154","testEditProduct","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","4085","testLoginWithPasswordInvalid","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25559","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","25207","update Ordering Number","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","3027","testLoginWithEmptyEmail","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","25968","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25849","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","25598","searchDataTable","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","25865","testDataTable","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","25578","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","27601","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25823","testNavigateBrandPage","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","25852","Add product and Check product details","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","4382","testLoginWithEmailInvalid","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","0","initPagesAndLogin","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","4061","testIncorrectFormatEmail","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","25974","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","0","testAddNewBrand","eCommerce CMS","2026-08-26","skipped","2026-08-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","26059","testAddNewCategory","eCommerce CMS","2026-08-26","failed","2026-08-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","2803","testLoginWithEmptyPassword","eCommerce CMS","2026-08-26","passed","2026-08-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
