"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25271","testAddNewCategory","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","0","testAddNewBrand","eCommerce CMS","2026-07-05","skipped","2026-07-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","8356","testLogout","eCommerce CMS","2026-07-05","passed","2026-07-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","25172","searchDataTable","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24859","testDataTable","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","2641","testLoginWithEmptyPassword","eCommerce CMS","2026-07-05","passed","2026-07-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","25078","testNavigateCategoryPage","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","27627","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25335","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","25128","testNavigateProductPage","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","0","initPagesAndLogin","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","25106","Add product and Check product details","eCommerce CMS","2026-07-05","failed","2026-07-05","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","15","testEditBrand","eCommerce CMS","2026-07-05","skipped","2026-07-05","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","4166","testLoginWithEmailInvalid","eCommerce CMS","2026-07-05","passed","2026-07-05","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
