"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testNavigateCategoryPage","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","25439","Add product and Check product details","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","2","testLoginWithEmailInvalid","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","29726","testDeleteCategory","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","27697","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","26182","testDataTable","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","1","testLoginWithEmptyEmail","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","24827","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","0","testNavigateProductPage","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","25616","searchDataTable","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","1","testLoginWithEmptyPassword","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","3","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","8","createDriver","eCommerce CMS","2026-09-26","broken","2026-09-26","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","createDriver"
"","0","testLoginSuccess","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25279","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","1","createDriver","eCommerce CMS","2026-09-26","broken","2026-09-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","createDriver"
"","0","createDriver","eCommerce CMS","2026-09-26","broken","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","createDriver"
"","0","initPagesAndLogin","eCommerce CMS","2026-09-26","broken","2026-09-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","0","createDriver","eCommerce CMS","2026-09-26","broken","2026-09-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","createDriver"
"","0","testLoginWithPasswordInvalid","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25351","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","0","testLogout","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","36217","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25621","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","0","testIncorrectFormatEmail","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","0","testDeleteBrand","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","0","testAddNewBrand","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","0","testNavigateBrandPage","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","25477","update Ordering Number","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","24871","testEditProduct","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","0","testEditBrand","eCommerce CMS","2026-09-26","skipped","2026-09-26","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","25645","testAddNewCategory","eCommerce CMS","2026-09-26","failed","2026-09-26","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
