"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7236","testLogout","eCommerce CMS","2026-07-19","passed","2026-07-19","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","2657","testLoginWithEmptyPassword","eCommerce CMS","2026-07-19","passed","2026-07-19","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","25329","Add product and Check product details","eCommerce CMS","2026-07-19","failed","2026-07-19","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","25218","update Ordering Number","eCommerce CMS","2026-07-19","failed","2026-07-19","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","0","testDeleteBrand","eCommerce CMS","2026-07-19","skipped","2026-07-19","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","3919","testLoginWithPasswordInvalid","eCommerce CMS","2026-07-19","passed","2026-07-19","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","1","initPagesAndLogin","eCommerce CMS","2026-07-19","failed","2026-07-19","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","0","testAddNewBrand","eCommerce CMS","2026-07-19","skipped","2026-07-19","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","25346","testAddNewCategory","eCommerce CMS","2026-07-19","failed","2026-07-19","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","25981","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-19","failed","2026-07-19","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","0","testEditBrand","eCommerce CMS","2026-07-19","skipped","2026-07-19","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","24787","testNavigateCategoryPage","eCommerce CMS","2026-07-19","failed","2026-07-19","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
