"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24760","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","Sun May 17 01:44:03 UTC 2026","failed","Sun May 17 01:44:28 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24288","testNavigateBrandPage","eCommerce CMS","Sun May 17 01:41:24 UTC 2026","failed","Sun May 17 01:41:48 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","24270","testNavigateProductPage","eCommerce CMS","Sun May 17 01:42:14 UTC 2026","failed","Sun May 17 01:42:38 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","3432","testEmailNull","eCommerce CMS","Sun May 17 01:41:15 UTC 2026","passed","Sun May 17 01:41:19 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testEmailNull"
"","24090","Add category failed, Required field: Name is NULL","eCommerce CMS","Sun May 17 01:43:28 UTC 2026","failed","Sun May 17 01:43:52 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","7721","testLogout","eCommerce CMS","Sun May 17 01:41:15 UTC 2026","passed","Sun May 17 01:41:23 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","2434","testPasswordNull","eCommerce CMS","Sun May 17 01:41:36 UTC 2026","passed","Sun May 17 01:41:38 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testPasswordNull"
"","2735","testIncorrectFormatEmail","eCommerce CMS","Sun May 17 01:41:19 UTC 2026","passed","Sun May 17 01:41:22 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24321","testNavigateCategoryPage","eCommerce CMS","Sun May 17 01:41:49 UTC 2026","failed","Sun May 17 01:42:13 UTC 2026","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","2285","Add product failed, Required field: Discount is NULL ","eCommerce CMS","Sun May 17 01:43:09 UTC 2026","failed","Sun May 17 01:43:11 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","24058","update Ordering Number","eCommerce CMS","Sun May 17 01:43:04 UTC 2026","failed","Sun May 17 01:43:28 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","4224","testLoginSuccess","eCommerce CMS","Sun May 17 01:41:23 UTC 2026","passed","Sun May 17 01:41:27 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","24041","testDeleteCategory","eCommerce CMS","Sun May 17 01:43:53 UTC 2026","failed","Sun May 17 01:44:17 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","24092","testDeleteBrand","eCommerce CMS","Sun May 17 01:42:08 UTC 2026","failed","Sun May 17 01:42:32 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","3856","testEditProduct","eCommerce CMS","Sun May 17 01:44:29 UTC 2026","failed","Sun May 17 01:44:33 UTC 2026","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","29067","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Sun May 17 01:40:27 UTC 2026","failed","Sun May 17 01:40:56 UTC 2026","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","26448","testAddBrandNullName","eCommerce CMS","Sun May 17 01:41:15 UTC 2026","failed","Sun May 17 01:41:42 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddBrandNullName"
"","26445","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","Sun May 17 01:41:15 UTC 2026","failed","Sun May 17 01:41:42 UTC 2026","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","24254","testAddNewBrand","eCommerce CMS","Sun May 17 01:41:43 UTC 2026","failed","Sun May 17 01:42:07 UTC 2026","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24309","testAddNewCategory","eCommerce CMS","Sun May 17 01:42:39 UTC 2026","failed","Sun May 17 01:43:03 UTC 2026","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","3617","testLoginWithEmailInvalid","eCommerce CMS","Sun May 17 01:41:27 UTC 2026","passed","Sun May 17 01:41:31 UTC 2026","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
