"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7742","testLogout","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","26461","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","3580","testLoginWithPasswordInvalid","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24794","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","24664","testNavigateProductPage","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","2610","testLoginWithEmptyPassword","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","1","testAddNewBrand","eCommerce CMS","2026-07-02","skipped","2026-07-02","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","24896","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","24631","testAddNewCategory","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","5486","testLoginSuccess","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","3531","testIncorrectFormatEmail","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24708","testDataTable","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","24910","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","3986","testLoginWithEmailInvalid","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","0","testDeleteBrand","eCommerce CMS","2026-07-02","skipped","2026-07-02","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","24555","testNavigateCategoryPage","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","24783","searchDataTable","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","24660","Add product and Check product details","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","2631","testLoginWithEmptyEmail","eCommerce CMS","2026-07-02","passed","2026-07-02","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","26974","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","24689","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24308","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","1","initPagesAndLogin","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","24996","testDeleteCategory","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","24346","testEditProduct","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","0","testEditBrand","eCommerce CMS","2026-07-02","skipped","2026-07-02","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","24832","update Ordering Number","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","25191","testNavigateBrandPage","eCommerce CMS","2026-07-02","failed","2026-07-02","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
