"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","createDriver","eCommerce CMS","2026-09-15","broken","2026-09-15","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","createDriver"
"","24465","testDataTable","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","2","testLoginSuccess","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25298","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","1","testNavigateCategoryPage","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","0","createDriver","eCommerce CMS","2026-09-15","broken","2026-09-15","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","createDriver"
"","25015","searchDataTable","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","0","testLogout","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","0","testNavigateBrandPage","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","0","testLoginWithEmailInvalid","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25047","Add product and Check product details","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","0","testLoginWithPasswordInvalid","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","0","initPagesAndLogin","eCommerce CMS","2026-09-15","broken","2026-09-15","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","0","testDeleteBrand","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","25079","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","24910","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25611","testAddNewCategory","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","1","testLoginWithEmptyEmail","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","0","testIncorrectFormatEmail","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24763","testEditProduct","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","24606","update Ordering Number","eCommerce CMS","2026-09-15","failed","2026-09-15","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","1","testEditBrand","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","1","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-15","skipped","2026-09-15","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
