"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24791","Add product and Check product details","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","26436","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25206","update Ordering Number","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","25196","testNavigateBrandPage","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","24691","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","24645","searchDataTable","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","0","testDeleteBrand","eCommerce CMS","2026-07-29","skipped","2026-07-29","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","0","testAddNewBrand","eCommerce CMS","2026-07-29","skipped","2026-07-29","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","5105","testLoginSuccess","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","24648","testAddNewCategory","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","2472","testLoginWithEmptyEmail","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","24244","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","24595","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","7327","testLogout","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","24255","testDeleteCategory","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","0","initPagesAndLogin","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","3475","testLoginWithPasswordInvalid","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","24485","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","0","testEditBrand","eCommerce CMS","2026-07-29","skipped","2026-07-29","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","24692","testEditProduct","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","3723","testLoginWithEmailInvalid","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","3514","testIncorrectFormatEmail","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","24529","testNavigateProductPage","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","24896","testDataTable","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","26822","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","2469","testLoginWithEmptyPassword","eCommerce CMS","2026-07-29","passed","2026-07-29","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","24299","testNavigateCategoryPage","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","24345","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-07-29","failed","2026-07-29","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
