"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25426","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","0","initPagesAndLogin","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","1","testEditBrand","eCommerce CMS","2026-09-04","skipped","2026-09-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","2836","testLoginWithEmptyPassword","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","26596","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","3492","testIncorrectFormatEmail","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","25002","testDeleteCategory","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25399","testEditProduct","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
"","24992","testNavigateProductPage","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","7319","testLogout","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","2763","testLoginWithEmptyEmail","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","25559","update Ordering Number","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","3979","testLoginWithPasswordInvalid","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","25744","testAddNewCategory","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","25537","testDataTable","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","4247","testLoginWithEmailInvalid","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","25586","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","25430","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","5426","testLoginSuccess","eCommerce CMS","2026-09-04","passed","2026-09-04","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25738","searchDataTable","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","26669","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","25539","testNavigateBrandPage","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","25593","Add product and Check product details","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","25542","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","0","testDeleteBrand","eCommerce CMS","2026-09-04","skipped","2026-09-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","25240","testNavigateCategoryPage","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","25051","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-09-04","failed","2026-09-04","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","0","testAddNewBrand","eCommerce CMS","2026-09-04","skipped","2026-09-04","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
