"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","initPagesAndLogin","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","initPagesAndLogin"
"","24916","Add category failed, Required field: Name is NULL","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategoryNull"
"","0","testEditBrand","eCommerce CMS","2026-08-25","skipped","2026-08-25","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testEditBrand"
"","25211","testNavigateCategoryPage","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateCategoryPage"
"","25074","testDeleteCategory","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDeleteCategory"
"","25354","testAddNewCategory","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testAddNewCategory"
"","24851","Add product failed, Required field: Unit price is NULL ","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitPriceNull"
"","5597","testLoginSuccess","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginSuccess"
"","25143","Add product failed, Required field: Unit is are NULL ","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withUnitNull"
"","25270","testNavigateProductPage","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateProductPage"
"","2466","testLoginWithEmptyEmail","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyEmail"
"","25118","searchDataTable","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","searchDataTable"
"","3552","testIncorrectFormatEmail","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testIncorrectFormatEmail"
"","25184","Add product failed, Required field: Discount is NULL ","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withDiscountNull"
"","4022","testLoginWithEmailInvalid","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmailInvalid"
"","1","testAddNewBrand","eCommerce CMS","2026-08-25","skipped","2026-08-25","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testAddNewBrand"
"","27304","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.FlowTest","Login, Dashboard, Brand","AT04_CMS.testcases.FlowTest","testFlow"
"","2543","testLoginWithEmptyPassword","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithEmptyPassword"
"","25751","testNavigateBrandPage","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testNavigateBrandPage"
"","0","testDeleteBrand","eCommerce CMS","2026-08-25","skipped","2026-08-25","AT04_CMS.testcases.BrandTest","Login, Dashboard, Brand","AT04_CMS.testcases.BrandTest","testDeleteBrand"
"","7985","testLogout","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.DashboardTest","Login, Dashboard, Brand","AT04_CMS.testcases.DashboardTest","testLogout"
"","26930","Flow: Login > Add brand > Add category > Add product ","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.FlowTest","Flow test","AT04_CMS.testcases.FlowTest","testFlow"
"","24959","Add product failed, Required field: Product Name is NULL ","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddProduct_withProductNameNull"
"","26354","update Ordering Number","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testEditCategory"
"","24739","testDataTable","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.CategoryTest","Category, Product","AT04_CMS.testcases.CategoryTest","testDataTable"
"","3811","testLoginWithPasswordInvalid","eCommerce CMS","2026-08-25","passed","2026-08-25","AT04_CMS.testcases.LoginTest","Login, Dashboard, Brand","AT04_CMS.testcases.LoginTest","testLoginWithPasswordInvalid"
"","26092","Add product and Check product details","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testAddNewProductSuccess"
"","24918","testEditProduct","eCommerce CMS","2026-08-25","failed","2026-08-25","AT04_CMS.testcases.ProductTest","Category, Product","AT04_CMS.testcases.ProductTest","testEditProduct"
